ID,Case Number,Date,Primary Type,Crime Category,Description,Location Description,Arrest,District,Latitude,Longitude,Year,Month,Month_Name,Day,Hour,DayOfWeek,Day_Name,IsWeekend,IsNight,Hour_sin,Hour_cos,Month_sin,Month_cos,DayOfWeek_sin,DayOfWeek_cos,X_meters,Y_meters,Grid_Lat,Grid_Lon,Grid_ID,KMeans_Cluster,DBSCAN_Cluster,Hierarchical_Cluster
1000239,JG909623,2024-01-24 12:28:51,THEFT,Property,THEFT,STREET,False,District 1,41.85711743618052,-87.647402764206,2024,1,Jan,24,12,2,Wednesday,0,0,1.2246467991473532e-16,-1.0,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,-7255302.165535812,4654305.531660503,41.86,-87.65,41.86_-87.65,4,0,4
1000240,JG604315,2024-05-26 06:34:28,THEFT,Property,THEFT,APARTMENT,True,District 15,41.88110909442342,-87.7616158930437,2024,5,May,26,6,6,Sunday,1,0,1.0,6.123233995736766e-17,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,-7264756.53309098,4656973.286023757,41.88,-87.76,41.88_-87.76,0,1,1
1000241,JG883125,2024-06-11 01:03:00,CRIMINAL DAMAGE,Property,CRIMINAL DAMAGE,SIDEWALK,False,District 15,41.84943029405488,-87.77368312539001,2024,6,Jun,11,1,1,Tuesday,0,1,0.25881904510252074,0.9659258262890683,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,-7265755.437955391,4653450.759275075,41.85,-87.77,41.85_-87.77,0,-1,1
1000242,JG722547,2023-02-08 12:06:33,CRIMINAL DAMAGE,Property,CRIMINAL DAMAGE,STREET,False,District 20,41.99008649764545,-87.67064542598985,2023,2,Feb,8,12,2,Wednesday,0,0,1.2246467991473532e-16,-1.0,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,-7257226.153344404,4669091.037118672,41.99,-87.67,41.99_-87.67,3,3,2
1000243,JG482426,2023-11-17 20:09:18,ASSAULT,Violent,ASSAULT,STREET,False,District 1,41.88098027285223,-87.62552223951472,2023,11,Nov,17,20,4,Friday,0,0,-0.8660254037844386,0.5000000000000001,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,-7253490.933107135,4656958.961698812,41.88,-87.63,41.88_-87.63,4,0,0
1000244,JG531003,2023-07-20 16:37:27,MOTOR VEHICLE THEFT,Property,MOTOR VEHICLE THEFT,STREET,True,District 20,41.97906741111769,-87.64478990180677,2023,7,Jul,20,16,3,Thursday,0,0,-0.8660254037844385,-0.5000000000000004,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,-7255085.877253153,4667865.768908118,41.980000000000004,-87.64,41.98_-87.64,3,3,2
1000245,JG726069,2023-02-03 06:31:50,ASSAULT,Violent,ASSAULT,STREET,False,District 15,41.903302249897344,-87.74005635678263,2023,2,Feb,3,6,4,Friday,0,0,1.0,6.123233995736766e-17,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,-7262971.871535821,4659441.055727315,41.9,-87.74,41.9_-87.74,0,1,1
1000246,JG283582,2024-01-15 23:43:32,ASSAULT,Violent,ASSAULT,RESIDENCE,True,District 1,41.87365611957684,-87.64146982582191,2024,1,Jan,15,23,0,Monday,0,1,-0.25881904510252157,0.9659258262890681,0.49999999999999994,0.8660254037844387,0.0,1.0,-7254811.047038874,4656144.551887713,41.87,-87.64,41.87_-87.64,4,0,4
1000247,JG705128,2024-01-28 03:20:12,CRIMINAL DAMAGE,Property,CRIMINAL DAMAGE,SIDEWALK,False,District 1,41.88311903065743,-87.62419423159066,2024,1,Jan,28,3,6,Sunday,1,1,0.7071067811865476,0.7071067811865476,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,-7253381.002881443,4657196.781044562,41.88,-87.62,41.88_-87.62,4,0,0
1000248,JG313751,2023-08-21 15:18:10,NARCOTICS,Public Order,NARCOTICS,PARKING LOT,False,District 1,41.88791303235052,-87.65065150283509,2023,8,Aug,21,15,0,Monday,0,0,-0.7071067811865471,-0.7071067811865479,-0.8660254037844385,-0.5000000000000004,0.0,1.0,-7255571.090565733,4657729.850447465,41.89,-87.65,41.89_-87.65,1,0,0
1000249,JG470430,2024-02-07 00:03:53,CRIMINAL DAMAGE,Property,CRIMINAL DAMAGE,PARKING LOT,False,District 15,41.90023965122893,-87.7804034777672,2024,2,Feb,7,0,2,Wednesday,0,1,0.0,1.0,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,-7266311.737236577,4659100.509822658,41.9,-87.78,41.9_-87.78,0,1,1
1000250,JG424029,2023-03-09 02:45:54,CRIMINAL DAMAGE,Property,CRIMINAL DAMAGE,SIDEWALK,False,District 20,41.97739896656034,-87.66041931660264,2023,3,Mar,9,2,3,Thursday,0,1,0.49999999999999994,0.8660254037844387,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,-7256379.653491105,4667680.246081699,41.980000000000004,-87.66,41.98_-87.66,3,3,2
1000251,JG789494,2024-04-18 07:44:31,BURGLARY,Property,BURGLARY,STREET,True,District 2,41.79950778332928,-87.62118091947289,2024,4,Apr,18,7,3,Thursday,0,0,0.9659258262890683,-0.25881904510252063,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419,-7253131.566055661,4647899.621689483,41.800000000000004,-87.62,41.8_-87.62,2,2,3
1000252,JG255972,2023-04-28 22:28:29,THEFT,Property,THEFT,STREET,False,District 1,41.88020654995869,-87.62408082712273,2023,4,Apr,28,22,4,Friday,0,1,-0.5000000000000004,0.8660254037844384,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,-7253371.615453456,4656872.927519588,41.88,-87.62,41.88_-87.62,4,0,0
1000253,JG952134,2023-04-20 02:56:34,CRIMINAL DAMAGE,Property,CRIMINAL DAMAGE,RESIDENCE,True,District 18,41.88814451265237,-87.63155505022885,2023,4,Apr,20,2,3,Thursday,0,1,0.49999999999999994,0.8660254037844387,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419,-7253990.3188648205,4657755.589918201,41.89,-87.63,41.89_-87.63,1,0,0
1000254,JG316656,2024-01-04 01:04:09,BURGLARY,Property,BURGLARY,RESIDENCE,False,District 18,41.88673841758765,-87.63221076223687,2024,1,Jan,4,1,3,Thursday,0,1,0.25881904510252074,0.9659258262890683,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,-7254044.597583889,4657599.239064664,41.89,-87.63,41.89_-87.63,1,0,0
1000255,JG682212,2024-06-11 03:17:16,THEFT,Property,THEFT,RESIDENCE,False,District 2,41.789405227201456,-87.60836127542238,2024,6,Jun,11,3,1,Tuesday,0,1,0.7071067811865476,0.7071067811865476,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,-7252070.377836642,4646776.267150286,41.79,-87.61,41.79_-87.61,2,2,3
1000256,JG828246,2023-01-20 12:32:16,MOTOR VEHICLE THEFT,Property,MOTOR VEHICLE THEFT,CONVENIENCE STORE,False,District 1,41.87652753911602,-87.65829336336876,2023,1,Jan,20,12,4,Friday,0,0,1.2246467991473532e-16,-1.0,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,-7256203.67071677,4656463.839613756,41.88,-87.66,41.88_-87.66,4,0,0
1000257,JG850406,2024-01-02 16:59:56,NARCOTICS,Public Order,NARCOTICS,APARTMENT,False,District 15,41.87078807737673,-87.76719090027375,2024,1,Jan,2,16,1,Tuesday,0,0,-0.8660254037844385,-0.5000000000000004,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,-7265218.022658878,4655825.639705158,41.87,-87.77,41.87_-87.77,0,1,1
1000258,JG269535,2023-03-01 18:42:00,MOTOR VEHICLE THEFT,Property,MOTOR VEHICLE THEFT,STREET,True,District 18,41.87774156746111,-87.63648836450082,2023,3,Mar,1,18,2,Wednesday,0,0,-1.0,-1.8369701987210297e-16,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,-7254398.690186639,4656598.833592994,41.88,-87.64,41.88_-87.64,4,0,0
1000259,JG224679,2023-03-19 19:08:17,THEFT,Property,THEFT,STREET,True,District 15,41.90466223827312,-87.74315238645431,2023,3,Mar,19,19,6,Sunday,1,0,-0.9659258262890684,0.2588190451025203,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,-7263228.155579306,4659592.279743876,41.9,-87.74,41.9_-87.74,0,1,1
1000260,JG327142,2023-06-03 00:37:15,NARCOTICS,Public Order,NARCOTICS,APARTMENT,False,District 2,41.78233104665853,-87.61705742080227,2023,6,Jun,3,0,5,Saturday,1,1,0.0,1.0,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,-7252790.229884925,4645989.653077228,41.78,-87.62,41.78_-87.62,2,2,3
1000261,JG617205,2023-06-29 17:53:08,THEFT,Property,THEFT,APARTMENT,False,District 18,41.87777288262895,-87.61075808265173,2023,6,Jun,29,17,3,Thursday,0,0,-0.9659258262890683,-0.25881904510252063,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,-7252268.781441689,4656602.315685595,41.88,-87.61,41.88_-87.61,4,0,0
1000262,JG144587,2023-03-28 14:08:47,THEFT,Property,THEFT,STREET,False,District 2,41.79577466246512,-87.60389194035804,2023,3,Mar,28,14,1,Tuesday,0,0,-0.4999999999999997,-0.8660254037844388,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,-7251700.413920447,4647484.517015471,41.800000000000004,-87.60000000000001,41.8_-87.6,2,2,3
1000263,JG422341,2023-01-19 00:24:41,BATTERY,Violent,BATTERY,SIDEWALK,False,District 1,41.878990474565605,-87.63301163643823,2023,1,Jan,19,0,3,Thursday,0,1,0.0,1.0,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,-7254110.892581165,4656737.705918683,41.88,-87.63,41.88_-87.63,4,0,0
1000264,JG166463,2023-12-19 23:02:35,THEFT,Property,THEFT,SIDEWALK,False,District 20,41.98026602172734,-87.65520494837844,2023,12,Dec,19,23,1,Tuesday,0,1,-0.25881904510252157,0.9659258262890681,-2.4492935982947064e-16,1.0,0.7818314824680298,0.6234898018587336,-7255948.017003589,4667999.048511027,41.980000000000004,-87.66,41.98_-87.66,3,3,2
1000265,JG345558,2023-09-30 06:39:08,MOTOR VEHICLE THEFT,Property,MOTOR VEHICLE THEFT,RESIDENCE,True,District 20,41.982692586495,-87.64468443887593,2023,9,Sep,30,6,5,Saturday,1,0,1.0,6.123233995736766e-17,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,-7255077.1472120285,4668268.870575058,41.980000000000004,-87.64,41.98_-87.64,3,3,2
1000266,JG438780,2023-04-17 23:02:07,THEFT,Property,THEFT,STREET,False,District 20,41.96286757466949,-87.65027455931927,2023,4,Apr,17,23,0,Monday,0,1,-0.25881904510252157,0.9659258262890681,0.8660254037844387,-0.4999999999999998,0.0,1.0,-7255539.887825888,4666064.42679449,41.96,-87.65,41.96_-87.65,3,3,2
1000267,JG965211,2024-03-02 01:28:21,BATTERY,Violent,BATTERY,APARTMENT,False,District 2,41.79999042120985,-87.59412033606172,2024,3,Mar,2,1,5,Saturday,1,1,0.25881904510252074,0.9659258262890683,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,-7250891.537221585,4647953.288647336,41.800000000000004,-87.59,41.8_-87.59,2,2,3
1000268,JG523994,2023-08-22 09:57:08,BATTERY,Violent,BATTERY,SIDEWALK,False,District 1,41.88259973526008,-87.64040359323658,2023,8,Aug,22,9,1,Tuesday,0,0,0.7071067811865476,-0.7071067811865475,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336,-7254722.78612821,4657139.037951188,41.88,-87.64,41.88_-87.64,4,0,0
1000269,JG796925,2023-10-04 22:06:24,CRIMINAL DAMAGE,Property,CRIMINAL DAMAGE,STREET,False,District 1,41.86921001110439,-87.63000004643946,2023,10,Oct,4,22,2,Wednesday,0,1,-0.5000000000000004,0.8660254037844384,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,-7253861.598309451,4655650.166499392,41.87,-87.63,41.87_-87.63,4,0,0
1000270,JG832994,2023-07-19 03:00:05,BATTERY,Violent,BATTERY,SIDEWALK,True,District 1,41.87048473957648,-87.61585946868647,2023,7,Jul,19,3,2,Wednesday,0,1,0.7071067811865476,0.7071067811865476,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,-7252691.065456705,4655791.910034122,41.87,-87.62,41.87_-87.62,4,0,4
1000271,JG218788,2024-02-07 21:12:08,BATTERY,Violent,BATTERY,SIDEWALK,True,District 1,41.87602358145564,-87.63943423566141,2024,2,Feb,7,21,2,Wednesday,0,0,-0.7071067811865477,0.7071067811865474,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,-7254642.544365276,4656407.802001276,41.88,-87.64,41.88_-87.64,4,0,0
1000272,JG939678,2024-03-26 23:37:19,MOTOR VEHICLE THEFT,Property,MOTOR VEHICLE THEFT,APARTMENT,True,District 15,41.903482258269584,-87.77681080524489,2024,3,Mar,26,23,1,Tuesday,0,1,-0.25881904510252157,0.9659258262890681,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,-7266014.341946937,4659461.0717727095,41.9,-87.78,41.9_-87.78,0,1,1
1000273,JG278258,2024-01-14 21:29:22,THEFT,Property,THEFT,STREET,False,District 20,41.97390987627482,-87.66279406607495,2024,1,Jan,14,21,6,Sunday,1,0,-0.7071067811865477,0.7071067811865474,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,-7256576.231192732,4667292.276407458,41.97,-87.66,41.97_-87.66,3,3,2
1000274,JG483815,2023-01-02 09:56:47,ASSAULT,Violent,ASSAULT,CONVENIENCE STORE,True,District 1,41.90692431538203,-87.63011644325223,2023,1,Jan,2,9,0,Monday,0,0,0.7071067811865476,-0.7071067811865475,0.49999999999999994,0.8660254037844387,0.0,1.0,-7253871.233438629,4659843.811589495,41.910000000000004,-87.63,41.91_-87.63,1,0,0
1000275,JG278724,2023-07-27 12:12:59,BATTERY,Violent,BATTERY,STREET,False,District 15,41.88068417598431,-87.76097275673564,2023,7,Jul,27,12,3,Thursday,0,0,1.2246467991473532e-16,-1.0,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,-7264703.295366855,4656926.037183827,41.88,-87.76,41.88_-87.76,0,1,1
1000276,JG670846,2023-01-19 21:42:05,THEFT,Property,THEFT,RESIDENCE,True,District 1,41.87595185639459,-87.64004627919883,2023,1,Jan,19,21,3,Thursday,0,0,-0.7071067811865477,0.7071067811865474,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,-7254693.208283001,4656399.826527358,41.88,-87.64,41.88_-87.64,4,0,0
1000277,JG615098,2023-02-01 18:07:31,THEFT,Property,THEFT,SIDEWALK,False,District 15,41.90306659284771,-87.75277366270683,2023,2,Feb,1,18,2,Wednesday,0,0,-1.0,-1.8369701987210297e-16,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,-7264024.588379695,4659414.851822773,41.9,-87.75,41.9_-87.75,0,1,1
1000278,JG131244,2023-02-14 22:57:51,ASSAULT,Violent,ASSAULT,RESIDENCE,False,District 1,41.88140612674818,-87.64097963441849,2023,2,Feb,14,22,1,Tuesday,0,1,-0.5000000000000004,0.8660254037844384,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,-7254770.469832491,4657006.314556941,41.88,-87.64,41.88_-87.64,4,0,0
1000279,JG256649,2023-11-29 03:56:11,BURGLARY,Property,BURGLARY,RESIDENCE,False,District 1,41.89984376148962,-87.62478903979832,2023,11,Nov,29,3,2,Wednesday,0,1,0.7071067811865476,0.7071067811865476,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,-7253430.240088034,4659056.488831332,41.9,-87.62,41.9_-87.62,1,0,0
1000280,JG877792,2023-08-12 10:24:11,MOTOR VEHICLE THEFT,Property,MOTOR VEHICLE THEFT,APARTMENT,False,District 15,41.88424644071116,-87.74625386025501,2023,8,Aug,12,10,5,Saturday,1,0,0.49999999999999994,-0.8660254037844387,-0.8660254037844385,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,-7263484.8902784875,4657322.1434959425,41.88,-87.75,41.88_-87.75,0,1,1
1000281,JG559165,2023-08-24 22:37:09,MOTOR VEHICLE THEFT,Property,MOTOR VEHICLE THEFT,RESIDENCE,False,District 1,41.87947440039459,-87.61649796340602,2023,8,Aug,24,22,3,Thursday,0,1,-0.5000000000000004,0.8660254037844384,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419,-7252743.918958068,4656791.516090064,41.88,-87.62,41.88_-87.62,4,0,0
1000282,JG129386,2023-12-27 07:34:25,ASSAULT,Violent,ASSAULT,RESIDENCE,False,District 18,41.8973161235243,-87.60344490166152,2023,12,Dec,27,7,2,Wednesday,0,0,0.9659258262890683,-0.25881904510252063,-2.4492935982947064e-16,1.0,0.9749279121818236,-0.22252093395631434,-7251663.408821372,4658775.427924977,41.9,-87.60000000000001,41.9_-87.6,1,0,0
1000283,JG122312,2024-05-18 15:59:24,MOTOR VEHICLE THEFT,Property,MOTOR VEHICLE THEFT,STREET,False,District 1,41.86572108503756,-87.63721017532565,2024,5,May,18,15,5,Saturday,1,0,-0.7071067811865471,-0.7071067811865479,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,-7254458.440452765,4655262.215085463,41.87,-87.64,41.87_-87.64,4,0,4
1000284,JG577150,2023-03-10 02:05:00,ASSAULT,Violent,ASSAULT,STREET,True,District 15,41.92678012422065,-87.76285280469273,2023,3,Mar,10,2,4,Friday,0,1,0.49999999999999994,0.8660254037844387,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,-7264858.922522758,4662051.679846408,41.93,-87.76,41.93_-87.76,0,-1,1
1000285,JG994415,2023-08-16 21:00:18,ASSAULT,Violent,ASSAULT,STREET,False,District 1,41.86456607335399,-87.62190011656763,2023,8,Aug,16,21,2,Wednesday,0,0,-0.7071067811865477,0.7071067811865474,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,-7253191.09996168,4655133.783468637,41.86,-87.62,41.86_-87.62,4,0,4
1000286,JG354734,2023-12-16 05:47:56,ASSAULT,Violent,ASSAULT,PARKING LOT,False,District 1,41.89119255322598,-87.63135026800714,2023,12,Dec,16,5,5,Saturday,1,1,0.9659258262890683,0.25881904510252074,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146,-7253973.367342588,4658094.517034339,41.89,-87.63,41.89_-87.63,1,0,0
1000287,JG360996,2023-11-12 12:34:00,BATTERY,Violent,BATTERY,SIDEWALK,True,District 15,41.86882802166029,-87.77412241044449,2023,11,Nov,12,12,6,Sunday,1,0,1.2246467991473532e-16,-1.0,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,-7265791.801221233,4655607.6911525065,41.87,-87.77,41.87_-87.77,0,1,1
1000288,JG633006,2024-02-17 13:28:50,ASSAULT,Violent,ASSAULT,CONVENIENCE STORE,False,District 2,41.76625831766325,-87.57297568056458,2024,2,Feb,17,13,5,Saturday,1,0,-0.2588190451025208,-0.9659258262890683,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,-7249141.218786815,4644202.444687027,41.77,-87.57000000000001,41.77_-87.57,2,-1,3
1000289,JG165536,2023-12-04 17:34:00,CRIMINAL DAMAGE,Property,CRIMINAL DAMAGE,STREET,False,District 18,41.872904572633495,-87.64201875794367,2023,12,Dec,4,17,0,Monday,0,0,-0.9659258262890683,-0.25881904510252063,-2.4492935982947064e-16,1.0,0.0,1.0,-7254856.4867015,4656060.983565048,41.87,-87.64,41.87_-87.64,4,0,4
1000290,JG468910,2024-06-03 20:11:31,CRIMINAL DAMAGE,Property,CRIMINAL DAMAGE,SIDEWALK,False,District 2,41.79139431871376,-87.6185533152731,2024,6,Jun,3,20,0,Monday,0,0,-0.8660254037844386,0.5000000000000001,1.2246467991473532e-16,-1.0,0.0,1.0,-7252914.057471953,4646997.4443405885,41.79,-87.62,41.79_-87.62,2,2,3
1000292,JG361051,2024-01-31 07:41:20,BATTERY,Violent,BATTERY,SIDEWALK,True,District 1,41.88198560153128,-87.63388085970591,2024,1,Jan,31,7,2,Wednesday,0,0,0.9659258262890683,-0.25881904510252063,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,-7254182.845397306,4657070.74930194,41.88,-87.63,41.88_-87.63,4,0,0
1000293,JG248527,2023-06-02 03:35:54,CRIMINAL DAMAGE,Property,CRIMINAL DAMAGE,STREET,False,District 1,41.876219235221335,-87.61492637886175,2023,6,Jun,2,3,4,Friday,0,1,0.7071067811865476,0.7071067811865476,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,-7252613.825876154,4656429.55773745,41.88,-87.61,41.88_-87.61,4,0,0
1000294,JG878933,2023-04-12 17:59:29,BATTERY,Violent,BATTERY,STREET,True,District 18,41.87863318342273,-87.62953087320926,2023,4,Apr,12,17,2,Wednesday,0,0,-0.9659258262890683,-0.25881904510252063,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,-7253822.760951516,4656697.976901384,41.88,-87.63,41.88_-87.63,4,0,0
1000295,JG671366,2024-06-29 07:52:46,BATTERY,Violent,BATTERY,RESIDENCE,False,District 2,41.79468751749773,-87.6184407248274,2024,6,Jun,29,7,5,Saturday,1,0,0.9659258262890683,-0.25881904510252063,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,-7252904.737427334,4647363.631843596,41.79,-87.62,41.79_-87.62,2,2,3
1000296,JG377686,2023-06-30 10:39:14,THEFT,Property,THEFT,STREET,False,District 20,41.95552921619412,-87.658613543587,2023,6,Jun,30,10,4,Friday,0,0,0.49999999999999994,-0.8660254037844387,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,-7256230.174687881,4665248.437435039,41.96,-87.66,41.96_-87.66,3,3,2
1000297,JG221204,2023-05-15 22:16:24,MOTOR VEHICLE THEFT,Property,MOTOR VEHICLE THEFT,SIDEWALK,False,District 1,41.85295810972784,-87.62624156550855,2023,5,May,15,22,0,Monday,0,1,-0.5000000000000004,0.8660254037844384,0.49999999999999994,-0.8660254037844387,0.0,1.0,-7253550.4776832005,4653843.035021879,41.85,-87.63,41.85_-87.63,4,0,4
1000298,JG504986,2024-02-20 22:18:32,ASSAULT,Violent,ASSAULT,SIDEWALK,True,District 18,41.900287090526085,-87.65348794872064,2024,2,Feb,20,22,1,Tuesday,0,1,-0.5000000000000004,0.8660254037844384,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,-7255805.886707168,4659105.784839111,41.9,-87.65,41.9_-87.65,1,0,0
1000299,JG606525,2024-02-17 04:30:34,BATTERY,Violent,BATTERY,SIDEWALK,False,District 1,41.88826494811983,-87.61268498719159,2024,2,Feb,17,4,5,Saturday,1,1,0.8660254037844386,0.5000000000000001,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,-7252428.28730541,4657768.981749669,41.89,-87.61,41.89_-87.61,1,0,0
1000300,JG200299,2024-06-05 23:52:46,MOTOR VEHICLE THEFT,Property,MOTOR VEHICLE THEFT,CONVENIENCE STORE,False,District 20,41.97855186746702,-87.63661766094478,2024,6,Jun,5,23,2,Wednesday,0,1,-0.25881904510252157,0.9659258262890681,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,-7254409.393125234,4667808.442990518,41.980000000000004,-87.64,41.98_-87.64,3,3,2
1000301,JG475355,2023-08-28 00:42:45,THEFT,Property,THEFT,STREET,False,District 1,41.87417743064385,-87.63751327360252,2023,8,Aug,28,0,0,Monday,0,1,0.0,1.0,-0.8660254037844385,-0.5000000000000004,0.0,1.0,-7254483.53040997,4656202.519113636,41.87,-87.64,41.87_-87.64,4,0,0
